Cluster Index	Z	x	y	z	
4	12.7	42	-80	-2
4	11.8	48	-62	-14
4	11.7	44	-76	8
4	11.3	-50	-54	0
4	11.3	-46	-80	-12
4	11.2	-48	-38	62
3	7.02	-32	48	34
3	5.93	-42	40	30
3	5.72	-44	18	22
3	5.12	-48	30	30
3	4.11	-44	44	18
3	4.03	-36	54	18
2	5.99	40	2	-16
2	4.79	34	-16	-4
2	3.79	42	-10	-10
2	3.6	34	-24	-8
2	3.59	46	-10	-6
1	5.24	-32	26	0
1	5	-34	18	6
